,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,1,0,1,1,0,1,59.0,1,0,1,1,0,1,58.0,1,0,1,1,0,1,54.0,3,1,2,2,0,2,58.0,1,0,1,1,0,1,51.0,1,0,1,1,0,1,47.0,1,0,1,1,0,1,51.0,1,0,1,1,0,1,46.0,1,0,1,1,0,1,49.0,1,0,1,1,0,1,57.0,1,0,1,1,0,1,54.0,1,0,1,1,0,1,41.0,1,0,1,1,0,1,49.0,1,0,1,1,0,1,57.0,1,0,1,1,0,1,42.0,3,1,2,2,0,2,52.0,1,0,1,1,0,1,48.0,1,0,1,1,0,1,56.0,1,0,1,1,0,1,57.0,1,0,1,1,0,1,44.0
200,1,0,1,1,0,1,101.0,3,1,2,2,0,2,100.0,1,0,1,1,0,1,114.0,3,1,2,2,0,2,110.0,1,0,1,1,0,1,108.0,1,0,1,1,0,1,94.0,1,0,1,1,0,1,103.0,1,0,1,1,0,1,94.0,1,0,1,1,0,1,102.0,1,0,1,1,0,1,114.0,1,0,1,1,0,1,105.0,1,0,1,1,0,1,90.0,3,1,2,2,0,2,102.0,3,1,2,2,0,2,103.0,1,0,1,1,0,1,84.0,3,1,2,2,0,2,94.0,1,0,1,1,0,1,105.0,3,1,2,2,0,2,111.0,1,0,1,1,0,1,106.0,3,1,2,2,0,2,90.0
300,1,0,1,1,0,1,150.0,3,1,2,2,0,2,148.0,3,1,2,2,0,2,159.0,5,2,3,3,0,3,163.0,3,1,2,2,0,2,162.0,3,1,2,2,0,2,141.0,1,0,1,1,0,1,151.0,1,0,1,1,0,1,140.0,1,0,1,1,0,1,148.0,3,1,2,2,0,2,157.0,1,0,1,1,0,1,158.0,3,1,2,2,0,2,139.0,3,1,2,2,0,2,147.0,3,1,2,2,0,2,152.0,1,0,1,1,0,1,132.0,3,1,2,2,0,2,150.0,3,1,2,2,0,2,156.0,3,1,2,2,0,2,167.0,1,0,1,1,0,1,156.0,5,2,3,3,0,3,139.0
400,1,0,1,1,0,1,206.0,3,1,2,2,0,2,198.0,3,1,2,2,0,2,216.0,5,2,3,3,0,3,209.0,3,1,2,2,0,2,216.0,5,2,3,3,0,3,197.0,1,0,1,1,0,1,198.0,1,0,1,1,0,1,196.0,1,0,1,1,0,1,202.0,3,1,2,2,0,2,207.0,3,1,2,2,0,2,209.0,3,1,2,2,0,2,189.0,3,1,2,2,0,2,199.0,3,1,2,2,0,2,208.0,1,0,1,1,0,1,186.0,3,1,2,2,0,2,197.0,3,1,2,2,0,2,225.0,3,1,2,2,0,2,206.0,1,0,1,1,0,1,204.0,5,2,3,3,0,3,182.0
500,1,0,1,1,0,1,250.0,5,2,3,3,0,3,241.0,5,2,3,3,0,3,261.0,5,2,3,3,0,3,256.0,3,1,2,2,0,2,263.0,5,2,3,3,0,3,252.0,1,0,1,1,0,1,248.0,1,0,1,1,0,1,246.0,1,0,1,1,0,1,240.0,3,1,2,2,0,2,252.0,3,1,2,2,0,2,265.0,3,1,2,2,0,2,240.0,3,1,2,2,0,2,253.0,3,1,2,2,0,2,264.0,1,0,1,1,0,1,238.0,3,1,2,2,0,2,248.0,3,1,2,2,0,2,267.0,5,2,3,3,0,3,250.0,1,0,1,1,0,1,255.0,5,2,3,3,0,3,232.0
600,1,0,1,1,0,1,308.0,5,2,3,3,0,3,297.0,5,2,3,3,0,3,307.0,5,2,3,3,0,3,307.0,3,1,2,2,0,2,312.0,5,2,3,3,0,3,294.0,1,0,1,1,0,1,294.0,1,0,1,1,0,1,294.0,1,0,1,1,0,1,287.0,3,1,2,2,0,2,310.0,3,1,2,2,0,2,319.0,3,1,2,2,0,2,291.0,3,1,2,2,0,2,310.0,3,1,2,2,0,2,310.0,1,0,1,1,0,1,291.0,3,1,2,2,0,2,304.0,3,1,2,2,0,2,316.0,5,2,3,3,0,3,300.0,1,0,1,1,0,1,303.0,5,2,3,3,0,3,280.0
700,1,0,1,1,0,1,355.0,5,2,3,3,0,3,347.0,7,3,4,4,0,4,361.0,5,2,3,3,0,3,355.0,3,1,2,2,0,2,369.0,5,2,3,3,0,3,346.0,1,0,1,1,0,1,342.0,1,0,1,1,0,1,343.0,1,0,1,1,0,1,337.0,3,1,2,2,0,2,356.0,3,1,2,2,0,2,371.0,3,1,2,2,0,2,341.0,3,1,2,2,0,2,369.0,5,2,3,3,0,3,357.0,1,0,1,1,0,1,342.0,3,1,2,2,0,2,354.0,3,1,2,2,0,2,364.0,5,2,3,3,0,3,344.0,1,0,1,1,0,1,350.0,5,2,3,3,0,3,326.0
800,1,0,1,1,0,1,407.0,7,3,4,4,0,4,397.0,7,3,4,4,0,4,414.0,7,3,4,4,0,4,405.0,3,1,2,2,0,2,417.0,9,4,5,5,0,4,399.0,1,0,1,1,0,1,398.0,1,0,1,1,0,1,393.0,1,0,1,1,0,1,387.0,3,1,2,2,0,2,410.0,3,1,2,2,0,2,424.0,3,1,2,2,0,2,389.0,5,2,3,3,0,3,422.0,5,2,3,3,0,3,409.0,1,0,1,1,0,1,393.0,3,1,2,2,0,2,403.0,3,1,2,2,0,2,411.0,5,2,3,3,0,3,391.0,1,0,1,1,0,1,396.0,5,2,3,3,0,3,372.0
900,1,0,1,1,0,1,452.0,7,3,4,4,0,4,448.0,9,4,5,5,0,5,462.0,7,3,4,4,0,4,451.0,3,1,2,2,0,2,469.0,9,4,5,5,0,4,456.0,1,0,1,1,0,1,446.0,1,0,1,1,0,1,441.0,1,0,1,1,0,1,441.0,5,2,3,3,0,3,457.0,3,1,2,2,0,2,479.0,3,1,2,2,0,2,439.0,5,2,3,3,0,3,457.0,5,2,3,3,0,3,465.0,1,0,1,1,0,1,439.0,3,1,2,2,0,2,457.0,3,1,2,2,0,2,459.0,7,3,4,4,0,3,438.0,1,0,1,1,0,1,438.0,7,3,4,4,0,4,421.0
1000,1,0,1,1,0,1,498.0,7,3,4,4,0,4,497.0,9,4,5,5,0,5,514.0,7,3,4,4,0,4,507.0,5,2,3,3,0,3,514.0,11,5,6,6,0,5,505.0,1,0,1,1,0,1,498.0,1,0,1,1,0,1,498.0,1,0,1,1,0,1,485.0,5,2,3,3,0,3,497.0,5,2,3,3,0,3,527.0,3,1,2,2,0,2,481.0,5,2,3,3,0,3,507.0,5,2,3,3,0,3,515.0,1,0,1,1,0,1,493.0,3,1,2,2,0,2,502.0,3,1,2,2,0,2,508.0,9,4,5,5,0,4,483.0,1,0,1,1,0,1,493.0,7,3,4,4,0,4,476.0
