,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,11,5,6,6,0,4,616.0,13.0,6.0,7.0,7,0,6.0,570.0,13,6,7,7,0,6,616.0,13,6,7,7,0,5,596.0,9,4,5,5,0,4,621.0,15,7,8,8,0,5,589.0,15,7,8,8,0,5,572.0,17.0,8.0,9.0,9,0,5.0,622.0,9.0,4.0,5.0,5,0,4.0,569.0,11,5,6,6,0,6,584.0,13,6,7,7,0,5,588.0,9,4,5,5,0,4,576.0,11,5,6,6,0,4,598.0,13,6,7,7,0,5,610.0,11.0,5.0,6.0,6,0,4.0,537.0,11,5,6,6,0,5,636.0,15,7,8,8,0,5,587.0,9,4,5,5,0,5,581.0,13,6,7,7,0,5,615.0,11.0,5.0,6.0,6,0,5.0,607.0
200,21,10,11,11,0,6,1182.0,15.0,7.0,8.0,8,0,6.0,1176.0,23,11,12,12,0,7,1214.0,17,8,9,9,0,6,1175.0,15,7,8,8,0,6,1219.0,27,13,14,14,0,6,1228.0,25,12,13,13,0,7,1160.0,29.0,14.0,15.0,15,0,6.0,1261.0,19.0,9.0,10.0,10,0,6.0,1220.0,25,12,13,13,0,8,1238.0,15,7,8,8,0,5,1194.0,21,10,11,11,0,6,1178.0,17,8,9,9,0,6,1202.0,23,11,12,12,0,5,1209.0,23.0,11.0,12.0,12,0,6.0,1152.0,23,11,12,12,0,6,1227.0,25,12,13,13,0,6,1175.0,19,9,10,10,0,7,1159.0,27,13,14,14,0,7,1224.0,15.0,7.0,8.0,8,0,6.0,1263.0
300,29,14,15,15,0,7,1840.0,27.0,13.0,14.0,14,0,7.0,1744.0,33,16,17,17,0,8,1800.0,23,11,12,12,0,7,1743.0,21,10,11,11,0,6,1809.0,35,17,18,18,0,8,1791.0,35,17,18,18,0,8,1735.0,39.0,19.0,20.0,20,0,6.0,1840.0,31.0,15.0,16.0,16,0,7.0,1887.0,33,16,17,17,0,8,1832.0,23,11,12,12,0,6,1768.0,31,15,16,16,0,7,1776.0,27,13,14,14,0,7,1797.0,39,19,20,20,0,7,1782.0,35.0,17.0,18.0,18,0,7.0,1750.0,37,18,19,19,0,8,1842.0,39,19,20,20,0,7,1826.0,33,16,17,17,0,8,1766.0,35,17,18,18,0,8,1837.0,23.0,11.0,12.0,12,0,8.0,1848.0
400,35,17,18,18,0,8,2452.0,39.0,19.0,20.0,20,0,9.0,2339.0,41,20,21,21,0,9,2404.0,33,16,17,17,0,8,2328.0,25,12,13,13,0,7,2397.0,47,23,24,24,0,9,2402.0,43,21,22,22,0,9,2295.0,47.0,23.0,24.0,24,0,7.0,2429.0,45.0,22.0,23.0,23,0,9.0,2488.0,53,26,27,27,0,10,2452.0,31,15,16,16,0,7,2411.0,37,18,19,19,0,8,2343.0,37,18,19,19,0,9,2355.0,51,25,26,26,0,8,2352.0,43.0,21.0,22.0,22,0,8.0,2362.0,47,23,24,24,0,9,2456.0,51,25,26,26,0,8,2418.0,47,23,24,24,0,9,2389.0,43,21,22,22,0,10,2447.0,27.0,13.0,14.0,14,0,9.0,2466.0
500,5,2,3,3,0,3,301.0,29.0,14.0,15.0,15,0,8.0,1261.0,51,25,26,26,0,9,3001.0,43,21,22,22,0,9,2937.0,35,17,18,18,0,9,1439.0,59,29,30,30,0,10,3018.0,59,29,30,30,0,10,2922.0,57.0,28.0,29.0,29,0,8.0,3065.0,11.0,5.0,6.0,6,0,5.0,513.0,9,4,5,5,0,4,328.0,45,22,23,23,0,7,3019.0,47,23,24,24,0,8,2916.0,49,24,25,25,0,9,2985.0,59,29,30,30,0,9,2912.0,9.0,4.0,5.0,5,0,4.0,297.0,63,31,32,32,0,10,3073.0,61,30,31,31,0,8,3004.0,11,5,6,6,0,5,663.0,7,3,4,4,0,3,280.0,9.0,4.0,5.0,5,0,4.0,296.0
600,19,9,10,10,0,6,948.0,45.0,22.0,23.0,23,0,9.0,1846.0,61,30,31,31,0,10,3619.0,3,1,2,2,0,2,109.0,47,23,24,24,0,10,2016.0,69,34,35,35,0,11,3650.0,5,2,3,3,0,3,530.0,67.0,33.0,34.0,34,0,9.0,3668.0,15.0,7.0,8.0,8,0,6.0,1131.0,19,9,10,10,0,6,920.0,15,7,8,8,0,7,845.0,15,7,8,8,0,5,667.0,57,28,29,29,0,10,3627.0,19,9,10,10,0,5,901.0,25.0,12.0,13.0,13,0,6.0,896.0,13,6,7,7,0,5,354.0,83,41,42,42,0,9,3606.0,21,10,11,11,0,6,1245.0,17,8,9,9,0,5,871.0,27.0,13.0,14.0,14,0,6.0,892.0
700,29,14,15,15,0,7,1535.0,53.0,26.0,27.0,27,0,9.0,2410.0,71,35,36,36,0,10,4221.0,13,6,7,7,0,5,713.0,57,28,29,29,0,11,2614.0,81,40,41,41,0,11,4240.0,21,10,11,11,0,6,1128.0,79.0,39.0,40.0,40,0,9.0,4205.0,31.0,15.0,16.0,16,0,8.0,1690.0,31,15,16,16,0,7,1539.0,29,14,15,15,0,10,1396.0,25,12,13,13,0,6,1306.0,63,31,32,32,0,10,4212.0,29,14,15,15,0,6,1475.0,37.0,18.0,19.0,19,0,7.0,1473.0,25,12,13,13,0,7,921.0,25,12,13,13,0,8,1332.0,33,16,17,17,0,8,1861.0,39,19,20,20,0,7,1488.0,39.0,19.0,20.0,20,0,8.0,1495.0
800,37,18,19,19,0,7,2134.0,67.0,33.0,34.0,34,0,10.0,2979.0,81,40,41,41,0,11,4834.0,25,12,13,13,0,6,1319.0,65,32,33,33,0,11,3224.0,93,46,47,47,0,12,4813.0,35,17,18,18,0,9,1776.0,87.0,43.0,44.0,44,0,9.0,4762.0,45.0,22.0,23.0,23,0,10.0,2293.0,39,19,20,20,0,8,2152.0,39,19,20,20,0,11,2019.0,41,20,21,21,0,8,1887.0,81,40,41,41,0,10,4830.0,39,19,20,20,0,7,2048.0,51.0,25.0,26.0,26,0,8.0,2094.0,37,18,19,19,0,10,1558.0,45,22,23,23,0,10,1950.0,49,24,25,25,0,9,2483.0,51,25,26,26,0,8,2106.0,57.0,28.0,29.0,29,0,9.0,2041.0
900,53,26,27,27,0,8,2733.0,79.0,39.0,40.0,40,0,10.0,3628.0,91,45,46,46,0,11,5416.0,33,16,17,17,0,8,1915.0,77,38,39,39,0,12,3837.0,99,49,50,50,0,12,5388.0,9,4,5,5,0,4,395.0,103.0,51.0,52.0,52,0,10.0,5358.0,57.0,28.0,29.0,29,0,11.0,2879.0,49,24,25,25,0,9,2782.0,55,27,28,28,0,12,2632.0,59,29,30,30,0,8,2462.0,93,46,47,47,0,10,5409.0,11,5,6,6,0,6,570.0,63.0,31.0,32.0,32,0,9.0,2684.0,45,22,23,23,0,11,2128.0,57,28,29,29,0,11,2520.0,11,5,6,6,0,5,794.0,61,30,31,31,0,9,2662.0,65.0,32.0,33.0,33,0,10.0,2616.0
1000,61,30,31,31,0,9,3320.0,85.0,42.0,43.0,43,0,11.0,4208.0,101,50,51,51,0,12,6027.0,51,25,26,26,0,10,2568.0,87,43,44,44,0,13,4440.0,117,58,59,59,0,13,5974.0,21,10,11,11,0,5,1003.0,109.0,54.0,55.0,55,0,10.0,5965.0,19.0,9.0,10.0,10,0,7.0,755.0,63,31,32,32,0,9,3387.0,67,33,34,34,0,13,3251.0,71,35,36,36,0,8,3074.0,103,51,52,52,0,11,6019.0,25,12,13,13,0,7,1204.0,73.0,36.0,37.0,37,0,9.0,3274.0,61,30,31,31,0,11,2687.0,67,33,34,34,0,11,3144.0,23,11,12,12,0,6,1371.0,77,38,39,39,0,10,3307.0,77.0,38.0,39.0,39,0,11.0,3208.0
1100,39,19,20,20,0,8,1623.0,97.0,48.0,49.0,49,0,11.0,4852.0,107,53,54,54,0,12,6605.0,11,5,6,6,0,5,434.0,95,47,48,48,0,13,5076.0,131,65,66,66,0,13,6581.0,33,16,17,17,0,6,1605.0,25.0,12.0,13.0,13,0,8.0,1052.0,37.0,18.0,19.0,19,0,9.0,1431.0,75,37,38,38,0,9,4006.0,73,36,37,37,0,13,3917.0,27,13,14,14,0,9,1360.0,11,5,6,6,0,6,485.0,37,18,19,19,0,8,1783.0,81.0,40.0,41.0,41,0,9.0,3893.0,83,41,42,42,0,12,3290.0,7,3,4,4,0,4,247.0,33,16,17,17,0,7,1982.0,89,44,45,45,0,11,3934.0,1.0,0.0,1.0,1,0,1.0,61.0
1200,53,26,27,27,0,9,2284.0,105.0,52.0,53.0,53,0,11.0,5460.0,17,8,9,9,0,6,615.0,17,8,9,9,0,6,1007.0,107,53,54,54,0,13,5671.0,7,3,4,4,0,3,284.0,41,20,21,21,0,7,2205.0,37.0,18.0,19.0,19,0,8.0,1679.0,49.0,24.0,25.0,25,0,10.0,2046.0,87,43,44,44,0,10,4623.0,85,42,43,43,0,13,4498.0,41,20,21,21,0,10,1979.0,19,9,10,10,0,8,1066.0,45,22,23,23,0,9,2376.0,89.0,44.0,45.0,45,0,10.0,4464.0,13,6,7,7,0,6,678.0,19,9,10,10,0,6,879.0,43,21,22,22,0,8,2578.0,109,54,55,55,0,11,4522.0,11.0,5.0,6.0,6,0,4.0,695.0
1300,69,34,35,35,0,10,2883.0,117.0,58.0,59.0,59,0,12.0,6051.0,27,13,14,14,0,8,1243.0,33,16,17,17,0,8,1584.0,121,60,61,61,0,13,6276.0,13,6,7,7,0,5,842.0,49,24,25,25,0,8,2808.0,51.0,25.0,26.0,26,0,9.0,2311.0,65.0,32.0,33.0,33,0,11.0,2664.0,93,46,47,47,0,10,5212.0,93,46,47,47,0,14,5096.0,53,26,27,27,0,10,2569.0,31,15,16,16,0,9,1716.0,45,22,23,23,0,8,1826.0,97.0,48.0,49.0,49,0,10.0,5091.0,25,12,13,13,0,8,1332.0,37,18,19,19,0,7,1454.0,53,26,27,27,0,8,3146.0,119,59,60,60,0,12,5129.0,25.0,12.0,13.0,13,0,6.0,1329.0
1400,79,39,40,40,0,10,3470.0,43.0,21.0,22.0,22,0,8.0,2056.0,35,17,18,18,0,8,1851.0,47,23,24,24,0,10,2164.0,65,32,33,33,0,8,3242.0,19,9,10,10,0,6,1427.0,7,3,4,4,0,4,335.0,63.0,31.0,32.0,32,0,10.0,2890.0,75.0,37.0,38.0,38,0,12.0,3297.0,5,2,3,3,0,3,323.0,113,56,57,57,0,14,5719.0,69,34,35,35,0,11,3184.0,47,23,24,24,0,10,2286.0,55,27,28,28,0,9,2435.0,49.0,24.0,25.0,25,0,8.0,2234.0,37,18,19,19,0,9,1948.0,43,21,22,22,0,9,2041.0,69,34,35,35,0,9,3733.0,7,3,4,4,0,3,285.0,41.0,20.0,21.0,21,0,8.0,1963.0
1500,89,44,45,45,0,10,4046.0,49.0,24.0,25.0,25,0,8.0,2639.0,51,25,26,26,0,9,2389.0,57,28,29,29,0,11,2748.0,75,37,38,38,0,9,3852.0,37,18,19,19,0,7,2005.0,15,7,8,8,0,6,910.0,71.0,35.0,36.0,36,0,10.0,3497.0,89.0,44.0,45.0,45,0,12.0,3881.0,21,10,11,11,0,7,893.0,131,65,66,66,0,14,6318.0,73,36,37,37,0,11,3787.0,61,30,31,31,0,11,2907.0,61,30,31,31,0,9,3033.0,59.0,29.0,30.0,30,0,9.0,2818.0,47,23,24,24,0,9,2583.0,61,30,31,31,0,10,2640.0,75,37,38,38,0,9,4304.0,19,9,10,10,0,5,911.0,53.0,26.0,27.0,27,0,9.0,2537.0
1600,105,52,53,53,0,10,4669.0,61.0,30.0,31.0,31,0,8.0,3239.0,61,30,31,31,0,10,3034.0,73,36,37,37,0,12,3347.0,91,45,46,46,0,10,4441.0,43,21,22,22,0,8,2599.0,31,15,16,16,0,8,1554.0,83.0,41.0,42.0,42,0,11.0,4039.0,105.0,52.0,53.0,53,0,12.0,4517.0,33,16,17,17,0,8,1481.0,145,72,73,73,0,15,6936.0,93,46,47,47,0,12,4397.0,69,34,35,35,0,11,3526.0,71,35,36,36,0,10,3674.0,69.0,34.0,35.0,35,0,9.0,3447.0,57,28,29,29,0,10,3209.0,75,37,38,38,0,11,3226.0,81,40,41,41,0,9,4928.0,27,13,14,14,0,6,1464.0,23.0,11.0,12.0,12,0,7.0,1289.0
1700,111,55,56,56,0,11,5298.0,69.0,34.0,35.0,35,0,9.0,3842.0,71,35,36,36,0,10,3630.0,89,44,45,45,0,13,3963.0,95,47,48,48,0,11,5048.0,55,27,28,28,0,8,3208.0,41,20,21,21,0,8,2187.0,93.0,46.0,47.0,47,0,11.0,4625.0,117.0,58.0,59.0,59,0,13.0,5112.0,41,20,21,21,0,9,2096.0,153,76,77,77,0,15,7503.0,105,52,53,53,0,12,4974.0,87,43,44,44,0,12,4145.0,85,42,43,43,0,10,4291.0,81.0,40.0,41.0,41,0,10.0,4073.0,69,34,35,35,0,10,3779.0,85,42,43,43,0,12,3800.0,95,47,48,48,0,10,5500.0,39,19,20,20,0,7,2070.0,31.0,15.0,16.0,16,0,8.0,1932.0
1800,125,62,63,63,0,11,5891.0,89.0,44.0,45.0,45,0,10.0,4427.0,85,42,43,43,0,10,4202.0,99,49,50,50,0,13,4556.0,111,55,56,56,0,11,5657.0,71,35,36,36,0,9,3753.0,53,26,27,27,0,9,2787.0,105.0,52.0,53.0,53,0,12.0,5245.0,125.0,62.0,63.0,63,0,13.0,5648.0,55,27,28,28,0,10,2692.0,165,82,83,83,0,16,8116.0,121,60,61,61,0,12,5558.0,101,50,51,51,0,12,4708.0,97,48,49,49,0,11,4878.0,93.0,46.0,47.0,47,0,11.0,4650.0,77,38,39,39,0,11,4373.0,103,51,52,52,0,13,4426.0,105,52,53,53,0,10,6124.0,3,1,2,2,0,2,197.0,35.0,17.0,18.0,18,0,8.0,2512.0
1900,139,69,70,70,0,11,6529.0,101.0,50.0,51.0,51,0,10.0,5038.0,25,12,13,13,0,7,1157.0,107,53,54,54,0,13,5149.0,127,63,64,64,0,11,6219.0,83,41,42,42,0,9,4353.0,71,35,36,36,0,10,3408.0,115.0,57.0,58.0,58,0,12.0,5846.0,141.0,70.0,71.0,71,0,13.0,6253.0,67,33,34,34,0,11,3269.0,169,84,85,85,0,16,8746.0,129,64,65,65,0,12,6183.0,107,53,54,54,0,12,5367.0,111,55,56,56,0,11,5467.0,103.0,51.0,52.0,52,0,11.0,5239.0,81,40,41,41,0,12,4990.0,117,58,59,59,0,13,5024.0,117,58,59,59,0,10,6737.0,19,9,10,10,0,5,839.0,15.0,7.0,8.0,8,0,5.0,606.0
2000,153,76,77,77,0,11,7103.0,33.0,16.0,17.0,17,0,7.0,1189.0,39,19,20,20,0,8,1774.0,11,5,6,6,0,5,433.0,131,65,66,66,0,12,6847.0,13,6,7,7,0,5,452.0,77,38,39,39,0,10,4033.0,127.0,63.0,64.0,64,0,12.0,6496.0,149.0,74.0,75.0,75,0,13.0,6832.0,79,39,40,40,0,11,3824.0,183,91,92,92,0,17,9375.0,9,4,5,5,0,4,434.0,123,61,62,62,0,13,5978.0,121,60,61,61,0,11,6060.0,113.0,56.0,57.0,57,0,11.0,5893.0,93,46,47,47,0,12,5600.0,125,62,63,63,0,13,5606.0,127,63,64,64,0,10,7337.0,27,13,14,14,0,6,1506.0,31.0,15.0,16.0,16,0,7.0,1237.0
2100,159,79,80,80,0,12,7706.0,45.0,22.0,23.0,23,0,9.0,1793.0,51,25,26,26,0,9,2389.0,21,10,11,11,0,6,1047.0,147,73,74,74,0,12,7434.0,23,11,12,12,0,7,1032.0,83,41,42,42,0,10,4619.0,135.0,67.0,68.0,68,0,13.0,7082.0,163.0,81.0,82.0,82,0,13.0,7460.0,95,47,48,48,0,12,4391.0,191,95,96,96,0,17,9987.0,23,11,12,12,0,6,1055.0,143,71,72,72,0,13,6564.0,5,2,3,3,0,3,262.0,121.0,60.0,61.0,61,0,11.0,6424.0,105,52,53,53,0,12,6199.0,143,71,72,72,0,14,6205.0,143,71,72,72,0,11,7965.0,37,18,19,19,0,8,2103.0,43.0,21.0,22.0,22,0,8.0,1821.0
2200,171,85,86,86,0,13,8303.0,55.0,27.0,28.0,28,0,10.0,2349.0,59,29,30,30,0,9,2989.0,31,15,16,16,0,6,1634.0,161,80,81,81,0,12,8015.0,29,14,15,15,0,8,1643.0,7,3,4,4,0,3,473.0,145.0,72.0,73.0,73,0,13.0,7715.0,167.0,83.0,84.0,84,0,14.0,8074.0,103,51,52,52,0,12,5016.0,205,102,103,103,0,17,10572.0,37,18,19,19,0,7,1691.0,153,76,77,77,0,14,7118.0,23,11,12,12,0,6,888.0,129.0,64.0,65.0,65,0,11.0,7038.0,5,2,3,3,0,3,326.0,7,3,4,4,0,4,461.0,151,75,76,76,0,11,8554.0,43,21,22,22,0,8,2724.0,47.0,23.0,24.0,24,0,9.0,2444.0
2300,185,92,93,93,0,14,8912.0,59.0,29.0,30.0,30,0,10.0,2930.0,75,37,38,38,0,10,3634.0,43,21,22,22,0,7,2234.0,183,91,92,92,0,12,8628.0,43,21,22,22,0,9,2251.0,19,9,10,10,0,6,1058.0,159.0,79.0,80.0,80,0,13.0,8330.0,189.0,94.0,95.0,95,0,14.0,8680.0,31,15,16,16,0,8,1508.0,213,106,107,107,0,17,11187.0,53,26,27,27,0,8,2280.0,161,80,81,81,0,14,7701.0,33,16,17,17,0,7,1503.0,135.0,67.0,68.0,68,0,11.0,7601.0,17,8,9,9,0,6,932.0,17,8,9,9,0,7,1022.0,167,83,84,84,0,11,9105.0,53,26,27,27,0,9,3314.0,59.0,29.0,30.0,30,0,10.0,3058.0
2400,189,94,95,95,0,14,9513.0,79.0,39.0,40.0,40,0,11.0,3557.0,87,43,44,44,0,10,4250.0,53,26,27,27,0,8,2843.0,9,4,5,5,0,5,334.0,59,29,30,30,0,9,2869.0,29,14,15,15,0,7,1677.0,169.0,84.0,85.0,85,0,13.0,8915.0,199.0,99.0,100.0,100,0,14.0,9254.0,37,18,19,19,0,9,2104.0,141,70,71,71,0,12,6371.0,71,35,36,36,0,9,2865.0,179,89,90,90,0,14,8286.0,47,23,24,24,0,8,2115.0,11.0,5.0,6.0,6,0,4.0,587.0,27,13,14,14,0,7,1537.0,35,17,18,18,0,9,1640.0,179,89,90,90,0,11,9743.0,3,1,2,2,0,2,145.0,77.0,38.0,39.0,39,0,11.0,3728.0
2500,203,101,102,102,0,14,10114.0,87.0,43.0,44.0,44,0,12.0,4117.0,105,52,53,53,0,10,4865.0,67,33,34,34,0,9,3438.0,23,11,12,12,0,8,922.0,65,32,33,33,0,9,3471.0,41,20,21,21,0,8,2254.0,183.0,91.0,92.0,92,0,14.0,9535.0,207.0,103.0,104.0,104,0,14.0,9858.0,49,24,25,25,0,10,2759.0,153,76,77,77,0,12,6962.0,75,37,38,38,0,10,3473.0,193,96,97,97,0,14,8875.0,57,28,29,29,0,9,2724.0,23.0,11.0,12.0,12,0,6.0,1152.0,39,19,20,20,0,9,2109.0,13,6,7,7,0,6,529.0,185,92,93,93,0,12,10342.0,13,6,7,7,0,5,729.0,89.0,44.0,45.0,45,0,11.0,4347.0
2600,221,110,111,111,0,15,10740.0,97.0,48.0,49.0,49,0,12.0,4719.0,121,60,61,61,0,11,5455.0,75,37,38,38,0,9,4062.0,33,16,17,17,0,9,1526.0,77,38,39,39,0,10,4098.0,51,25,26,26,0,9,2889.0,191.0,95.0,96.0,96,0,14.0,10090.0,219.0,109.0,110.0,110,0,15.0,10447.0,61,30,31,31,0,11,3369.0,177,88,89,89,0,13,7572.0,17,8,9,9,0,7,766.0,203,101,102,102,0,14,9482.0,69,34,35,35,0,10,3309.0,33.0,16.0,17.0,17,0,7.0,1756.0,53,26,27,27,0,10,2724.0,25,12,13,13,0,8,1143.0,197,98,99,99,0,12,10932.0,27,13,14,14,0,7,1323.0,103.0,51.0,52.0,52,0,12.0,4961.0
2700,229,114,115,115,0,15,11307.0,37.0,18.0,19.0,19,0,7.0,1766.0,127,63,64,64,0,11,6002.0,43,21,22,22,0,9,1776.0,49,24,25,25,0,10,2147.0,95,47,48,48,0,11,4689.0,61,30,31,31,0,9,3473.0,199.0,99.0,100.0,100,0,14.0,10664.0,229.0,114.0,115.0,115,0,15.0,11004.0,71,35,36,36,0,11,3943.0,189,94,95,95,0,13,8184.0,25,12,13,13,0,9,1384.0,71,35,36,36,0,10,3439.0,5,2,3,3,0,3,197.0,41.0,20.0,21.0,21,0,7.0,2352.0,69,34,35,35,0,11,3319.0,39,19,20,20,0,9,1758.0,207,103,104,104,0,12,11517.0,45,22,23,23,0,8,1911.0,117.0,58.0,59.0,59,0,12.0,5587.0
2800,237,118,119,119,0,15,11908.0,45.0,22.0,23.0,23,0,8.0,2357.0,11,5,6,6,0,5,826.0,53,26,27,27,0,9,2353.0,61,30,31,31,0,11,2775.0,103,51,52,52,0,11,5264.0,75,37,38,38,0,10,4104.0,217.0,108.0,109.0,109,0,14.0,11253.0,233.0,116.0,117.0,117,0,15.0,11609.0,91,45,46,46,0,12,4571.0,197,98,99,99,0,14,8799.0,39,19,20,20,0,10,1977.0,77,38,39,39,0,10,3997.0,17,8,9,9,0,5,785.0,55.0,27.0,28.0,28,0,8.0,2927.0,77,38,39,39,0,11,3886.0,47,23,24,24,0,10,2362.0,221,110,111,111,0,12,12112.0,53,26,27,27,0,9,2501.0,131.0,65.0,66.0,66,0,13.0,6191.0
2900,89,44,45,45,0,11,4294.0,51.0,25.0,26.0,26,0,9.0,2923.0,19,9,10,10,0,6,1443.0,57,28,29,29,0,10,2948.0,69,34,35,35,0,11,3384.0,121,60,61,61,0,12,5901.0,85,42,43,43,0,10,4652.0,21.0,10.0,11.0,11,0,7.0,1195.0,245.0,122.0,123.0,123,0,15.0,12201.0,17,8,9,9,0,5,899.0,205,102,103,103,0,14,9349.0,55,27,28,28,0,12,2540.0,89,44,45,45,0,10,4596.0,29,14,15,15,0,7,1415.0,67.0,33.0,34.0,34,0,8.0,3556.0,91,45,46,46,0,11,4504.0,61,30,31,31,0,11,2991.0,227,113,114,114,0,12,12705.0,67,33,34,34,0,10,3085.0,137.0,68.0,69.0,69,0,14.0,6809.0
3000,97,48,49,49,0,11,4854.0,67.0,33.0,34.0,34,0,9.0,3566.0,27,13,14,14,0,7,2029.0,75,37,38,38,0,10,3597.0,83,41,42,42,0,12,3973.0,35,17,18,18,0,8,1824.0,97,48,49,49,0,11,5273.0,33.0,16.0,17.0,17,0,8.0,1766.0,263.0,131.0,132.0,132,0,15.0,12802.0,29,14,15,15,0,7,1474.0,219,109,110,110,0,14,9960.0,67,33,34,34,0,12,3157.0,101,50,51,51,0,11,5203.0,35,17,18,18,0,8,1996.0,75.0,37.0,38.0,38,0,8.0,4177.0,101,50,51,51,0,12,5110.0,17,8,9,9,0,7,728.0,237,118,119,119,0,12,13289.0,77,38,39,39,0,10,3668.0,143.0,71.0,72.0,72,0,14.0,7421.0
3100,113,56,57,57,0,11,5434.0,75.0,37.0,38.0,38,0,9.0,4151.0,35,17,18,18,0,8,2624.0,87,43,44,44,0,11,4198.0,99,49,50,50,0,12,4590.0,41,20,21,21,0,8,2451.0,109,54,55,55,0,11,5874.0,45.0,22.0,23.0,23,0,8.0,2342.0,269.0,134.0,135.0,135,0,15.0,13364.0,37,18,19,19,0,8,2086.0,223,111,112,112,0,14,10562.0,77,38,39,39,0,13,3767.0,115,57,58,58,0,12,5829.0,43,21,22,22,0,9,2557.0,87.0,43.0,44.0,44,0,9.0,4772.0,115,57,58,58,0,12,5709.0,29,14,15,15,0,8,1319.0,249,124,125,125,0,12,13850.0,93,46,47,47,0,11,4251.0,157.0,78.0,79.0,79,0,14.0,8039.0
3200,127,63,64,64,0,12,6013.0,11.0,5.0,6.0,6,0,4.0,348.0,51,25,26,26,0,9,3270.0,97,48,49,49,0,11,4777.0,15,7,8,8,0,5,535.0,49,24,25,25,0,10,3025.0,17,8,9,9,0,5,939.0,61.0,30.0,31.0,31,0,10.0,2953.0,275.0,137.0,138.0,138,0,15.0,13998.0,43,21,22,22,0,8,2681.0,233,116,117,117,0,14,11135.0,87,43,44,44,0,13,4347.0,129,64,65,65,0,12,6428.0,51,25,26,26,0,10,3151.0,103.0,51.0,52.0,52,0,9.0,5397.0,123,61,62,62,0,12,6295.0,39,19,20,20,0,9,1906.0,263,131,132,132,0,13,14475.0,99,49,50,50,0,11,4861.0,177.0,88.0,89.0,89,0,15.0,8619.0
