,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,3.0,1.0,2.0,2,0,2.0,55.0,1,0,1,1,0,1,46.0,1,0,1,1,0,1,49.0,1,0,1,1,0,1,46.0,1,0,1,1,0,1,44.0,1,0,1,1,0,1,53.0,1,0,1,1,0,1,42.0,1,0,1,1,0,1,23.0,1,0,1,1,0,1,52.0,1,0,1,1,0,1,48.0,1,0,1,1,0,1,50.0,1,0,1,1,0,1,53.0,3,1,2,2,0,2,53.0,1,0,1,1,0,1,49.0,1,0,1,1,0,1,49.0,3.0,1.0,2.0,2,0,2.0,51.0,1,0,1,1,0,1,49.0,1,0,1,1,0,1,52.0,3,1,2,2,0,2,58.0,1,0,1,1,0,1,46.0
200,3.0,1.0,2.0,2,0,2.0,112.0,3,1,2,2,0,2,90.0,3,1,2,2,0,2,107.0,3,1,2,2,0,2,107.0,3,1,2,2,0,2,85.0,3,1,2,2,0,2,108.0,3,1,2,2,0,2,90.0,3,1,2,2,0,2,75.0,1,0,1,1,0,1,98.0,3,1,2,2,0,2,102.0,3,1,2,2,0,2,103.0,3,1,2,2,0,2,102.0,3,1,2,2,0,2,106.0,3,1,2,2,0,2,97.0,3,1,2,2,0,2,99.0,3.0,1.0,2.0,2,0,2.0,107.0,3,1,2,2,0,2,102.0,3,1,2,2,0,2,100.0,3,1,2,2,0,2,104.0,1,0,1,1,0,1,94.0
300,3.0,1.0,2.0,2,0,2.0,50.0,1,0,1,1,0,1,84.0,3,1,2,2,0,2,148.0,3,1,2,2,0,2,159.0,3,1,2,2,0,2,128.0,3,1,2,2,0,2,98.0,3,1,2,2,0,2,80.0,3,1,2,2,0,2,128.0,3,1,2,2,0,2,153.0,5,2,3,3,0,3,152.0,3,1,2,2,0,2,160.0,3,1,2,2,0,2,153.0,1,0,1,1,0,1,39.0,1,0,1,1,0,1,51.0,3,1,2,2,0,2,92.0,5.0,2.0,3.0,3,0,3.0,109.0,3,1,2,2,0,2,146.0,1,0,1,1,0,1,25.0,3,1,2,2,0,2,152.0,3,1,2,2,0,2,149.0
400,3.0,1.0,2.0,2,0,2.0,101.0,1,0,1,1,0,1,127.0,3,1,2,2,0,2,93.0,3,1,2,2,0,2,211.0,1,0,1,1,0,1,71.0,3,1,2,2,0,2,146.0,3,1,2,2,0,2,127.0,3,1,2,2,0,2,181.0,1,0,1,1,0,1,56.0,3,1,2,2,0,2,97.0,3,1,2,2,0,2,52.0,1,0,1,1,0,1,52.0,3,1,2,2,0,2,87.0,1,0,1,1,0,1,87.0,3,1,2,2,0,2,143.0,5.0,2.0,3.0,3,0,3.0,153.0,3,1,2,2,0,2,203.0,3,1,2,2,0,2,76.0,1,0,1,1,0,1,7.0,1,0,1,1,0,1,89.0
500,3.0,1.0,2.0,2,0,2.0,152.0,1,0,1,1,0,1,26.0,3,1,2,2,0,2,143.0,1,0,1,1,0,1,45.0,3,1,2,2,0,2,120.0,5,2,3,3,0,3,198.0,3,1,2,2,0,2,180.0,3,1,2,2,0,2,76.0,1,0,1,1,0,1,99.0,3,1,2,2,0,2,151.0,3,1,2,2,0,2,87.0,1,0,1,1,0,1,95.0,3,1,2,2,0,2,134.0,1,0,1,1,0,1,146.0,3,1,2,2,0,2,188.0,1.0,0.0,1.0,1,0,1.0,23.0,3,1,2,2,0,2,64.0,3,1,2,2,0,2,126.0,3,1,2,2,0,2,56.0,3,1,2,2,0,2,137.0
600,3.0,1.0,2.0,2,0,2.0,199.0,3,1,2,2,0,2,80.0,5,2,3,3,0,3,194.0,3,1,2,2,0,2,98.0,3,1,2,2,0,2,169.0,7,3,4,4,0,3,243.0,5,2,3,3,0,3,229.0,3,1,2,2,0,2,123.0,3,1,2,2,0,2,152.0,3,1,2,2,0,2,201.0,5,2,3,3,0,3,134.0,1,0,1,1,0,1,148.0,5,2,3,3,0,3,181.0,3,1,2,2,0,2,201.0,5,2,3,3,0,3,234.0,3.0,1.0,2.0,2,0,2.0,67.0,3,1,2,2,0,2,125.0,3,1,2,2,0,2,176.0,3,1,2,2,0,2,111.0,3,1,2,2,0,2,193.0
700,1.0,0.0,1.0,1,0,1.0,39.0,3,1,2,2,0,2,131.0,1,0,1,1,0,1,49.0,3,1,2,2,0,2,141.0,1,0,1,1,0,1,37.0,7,3,4,4,0,3,287.0,7,3,4,4,0,3,283.0,3,1,2,2,0,2,173.0,3,1,2,2,0,2,206.0,5,2,3,3,0,3,254.0,5,2,3,3,0,3,182.0,3,1,2,2,0,2,78.0,5,2,3,3,0,3,238.0,1,0,1,1,0,1,28.0,5,2,3,3,0,3,284.0,3.0,1.0,2.0,2,0,2.0,117.0,3,1,2,2,0,2,178.0,3,1,2,2,0,2,218.0,5,2,3,3,0,3,158.0,5,2,3,3,0,3,243.0
800,1.0,0.0,1.0,1,0,1.0,87.0,3,1,2,2,0,2,179.0,1,0,1,1,0,1,98.0,3,1,2,2,0,2,187.0,1,0,1,1,0,1,89.0,3,1,2,2,0,2,51.0,3,1,2,2,0,2,75.0,3,1,2,2,0,2,224.0,5,2,3,3,0,3,255.0,5,2,3,3,0,3,307.0,7,3,4,4,0,3,228.0,3,1,2,2,0,2,125.0,5,2,3,3,0,3,197.0,3,1,2,2,0,2,73.0,3,1,2,2,0,2,53.0,5.0,2.0,3.0,3,0,3.0,162.0,7,3,4,4,0,3,220.0,3,1,2,2,0,2,53.0,5,2,3,3,0,3,215.0,5,2,3,3,0,3,293.0
900,3.0,1.0,2.0,2,0,2.0,143.0,5,2,3,3,0,3,235.0,3,1,2,2,0,2,154.0,3,1,2,2,0,2,233.0,3,1,2,2,0,2,147.0,3,1,2,2,0,2,105.0,5,2,3,3,0,3,121.0,7,3,4,4,0,3,271.0,3,1,2,2,0,2,183.0,7,3,4,4,0,3,357.0,9,4,5,5,0,4,274.0,5,2,3,3,0,3,178.0,7,3,4,4,0,3,251.0,3,1,2,2,0,2,120.0,3,1,2,2,0,2,104.0,5.0,2.0,3.0,3,0,3.0,213.0,7,3,4,4,0,3,270.0,3,1,2,2,0,2,103.0,5,2,3,3,0,3,255.0,3,1,2,2,0,2,183.0
1000,3.0,1.0,2.0,2,0,2.0,189.0,5,2,3,3,0,3,289.0,3,1,2,2,0,2,198.0,5,2,3,3,0,3,280.0,3,1,2,2,0,2,188.0,5,2,3,3,0,3,147.0,5,2,3,3,0,3,162.0,1,0,1,1,0,1,35.0,7,3,4,4,0,3,231.0,5,2,3,3,0,3,187.0,1,0,1,1,0,1,19.0,5,2,3,3,0,3,235.0,9,4,5,5,0,4,300.0,5,2,3,3,0,3,172.0,3,1,2,2,0,2,148.0,5.0,2.0,3.0,3,0,3.0,268.0,3,1,2,2,0,2,193.0,3,1,2,2,0,2,147.0,3,1,2,2,0,2,85.0,3,1,2,2,0,2,223.0
