,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,11.0,5.0,6.0,6,0,4.0,616.0,13,6,7,7,0,6,570.0,13,6,7,7,0,6,616.0,13,6,7,7,0,5,596.0,9.0,4.0,5.0,5,0,4.0,621.0,15.0,7.0,8.0,8,0,5.0,589.0,15,7,8,8,0,5,572.0,17,8,9,9,0,5,622.0,9,4,5,5,0,4,569.0,11,5,6,6,0,6,584.0,13,6,7,7,0,5,588.0,9.0,4.0,5.0,5,0,4.0,576.0,11,5,6,6,0,4,598.0,13.0,6.0,7.0,7,0,5.0,610.0,11,5,6,6,0,4,537.0,11,5,6,6,0,5,636.0,15,7,8,8,0,5,587.0,9,4,5,5,0,5,581.0,13.0,6.0,7.0,7,0,5.0,615.0,11,5,6,6,0,5,607.0
200,21.0,10.0,11.0,11,0,6.0,1182.0,15,7,8,8,0,6,1176.0,23,11,12,12,0,7,1214.0,17,8,9,9,0,6,1175.0,15.0,7.0,8.0,8,0,6.0,1219.0,27.0,13.0,14.0,14,0,6.0,1228.0,25,12,13,13,0,7,1160.0,29,14,15,15,0,6,1261.0,19,9,10,10,0,6,1220.0,25,12,13,13,0,8,1238.0,15,7,8,8,0,5,1194.0,21.0,10.0,11.0,11,0,6.0,1178.0,17,8,9,9,0,6,1202.0,23.0,11.0,12.0,12,0,5.0,1209.0,23,11,12,12,0,6,1152.0,23,11,12,12,0,6,1227.0,25,12,13,13,0,6,1175.0,19,9,10,10,0,7,1159.0,27.0,13.0,14.0,14,0,7.0,1224.0,15,7,8,8,0,6,1263.0
300,29.0,14.0,15.0,15,0,7.0,1840.0,27,13,14,14,0,7,1744.0,33,16,17,17,0,8,1800.0,23,11,12,12,0,7,1743.0,21.0,10.0,11.0,11,0,6.0,1809.0,35.0,17.0,18.0,18,0,8.0,1791.0,35,17,18,18,0,8,1735.0,39,19,20,20,0,6,1840.0,31,15,16,16,0,7,1887.0,33,16,17,17,0,8,1832.0,23,11,12,12,0,6,1768.0,31.0,15.0,16.0,16,0,7.0,1776.0,27,13,14,14,0,7,1797.0,39.0,19.0,20.0,20,0,7.0,1782.0,35,17,18,18,0,7,1750.0,37,18,19,19,0,8,1842.0,39,19,20,20,0,7,1826.0,33,16,17,17,0,8,1766.0,35.0,17.0,18.0,18,0,8.0,1837.0,23,11,12,12,0,8,1848.0
400,35.0,17.0,18.0,18,0,8.0,2452.0,39,19,20,20,0,9,2339.0,41,20,21,21,0,9,2404.0,33,16,17,17,0,8,2328.0,25.0,12.0,13.0,13,0,7.0,2397.0,47.0,23.0,24.0,24,0,9.0,2402.0,43,21,22,22,0,9,2295.0,47,23,24,24,0,7,2429.0,45,22,23,23,0,9,2488.0,53,26,27,27,0,10,2452.0,31,15,16,16,0,7,2411.0,37.0,18.0,19.0,19,0,8.0,2343.0,37,18,19,19,0,9,2355.0,51.0,25.0,26.0,26,0,8.0,2352.0,43,21,22,22,0,8,2362.0,47,23,24,24,0,9,2456.0,51,25,26,26,0,8,2418.0,47,23,24,24,0,9,2389.0,43.0,21.0,22.0,22,0,10.0,2447.0,27,13,14,14,0,9,2466.0
500,5.0,2.0,3.0,3,0,3.0,301.0,29,14,15,15,0,8,1261.0,51,25,26,26,0,9,3001.0,43,21,22,22,0,9,2937.0,35.0,17.0,18.0,18,0,9.0,1439.0,59.0,29.0,30.0,30,0,10.0,3018.0,59,29,30,30,0,10,2922.0,57,28,29,29,0,8,3065.0,11,5,6,6,0,5,513.0,9,4,5,5,0,4,328.0,45,22,23,23,0,7,3019.0,47.0,23.0,24.0,24,0,8.0,2916.0,49,24,25,25,0,9,2985.0,59.0,29.0,30.0,30,0,9.0,2912.0,9,4,5,5,0,4,297.0,63,31,32,32,0,10,3073.0,61,30,31,31,0,8,3004.0,11,5,6,6,0,5,663.0,7.0,3.0,4.0,4,0,3.0,280.0,9,4,5,5,0,4,296.0
600,19.0,9.0,10.0,10,0,6.0,948.0,45,22,23,23,0,9,1846.0,61,30,31,31,0,10,3619.0,3,1,2,2,0,2,109.0,47.0,23.0,24.0,24,0,10.0,2016.0,69.0,34.0,35.0,35,0,11.0,3650.0,5,2,3,3,0,3,530.0,67,33,34,34,0,9,3668.0,15,7,8,8,0,6,1131.0,19,9,10,10,0,6,920.0,15,7,8,8,0,7,845.0,15.0,7.0,8.0,8,0,5.0,667.0,57,28,29,29,0,10,3627.0,19.0,9.0,10.0,10,0,5.0,901.0,25,12,13,13,0,6,896.0,13,6,7,7,0,5,354.0,83,41,42,42,0,9,3606.0,21,10,11,11,0,6,1245.0,17.0,8.0,9.0,9,0,5.0,871.0,27,13,14,14,0,6,892.0
700,29.0,14.0,15.0,15,0,7.0,1535.0,53,26,27,27,0,9,2410.0,71,35,36,36,0,10,4221.0,13,6,7,7,0,5,713.0,57.0,28.0,29.0,29,0,11.0,2614.0,81.0,40.0,41.0,41,0,11.0,4240.0,21,10,11,11,0,6,1128.0,79,39,40,40,0,9,4205.0,31,15,16,16,0,8,1690.0,31,15,16,16,0,7,1539.0,29,14,15,15,0,10,1396.0,25.0,12.0,13.0,13,0,6.0,1306.0,63,31,32,32,0,10,4212.0,29.0,14.0,15.0,15,0,6.0,1475.0,37,18,19,19,0,7,1473.0,25,12,13,13,0,7,921.0,25,12,13,13,0,8,1332.0,33,16,17,17,0,8,1861.0,39.0,19.0,20.0,20,0,7.0,1488.0,39,19,20,20,0,8,1495.0
800,37.0,18.0,19.0,19,0,7.0,2134.0,67,33,34,34,0,10,2979.0,81,40,41,41,0,11,4834.0,25,12,13,13,0,6,1319.0,65.0,32.0,33.0,33,0,11.0,3224.0,93.0,46.0,47.0,47,0,12.0,4813.0,35,17,18,18,0,9,1776.0,87,43,44,44,0,9,4762.0,45,22,23,23,0,10,2293.0,39,19,20,20,0,8,2152.0,39,19,20,20,0,11,2019.0,41.0,20.0,21.0,21,0,8.0,1887.0,81,40,41,41,0,10,4830.0,39.0,19.0,20.0,20,0,7.0,2048.0,51,25,26,26,0,8,2094.0,37,18,19,19,0,10,1558.0,45,22,23,23,0,10,1950.0,49,24,25,25,0,9,2483.0,51.0,25.0,26.0,26,0,8.0,2106.0,57,28,29,29,0,9,2041.0
900,53.0,26.0,27.0,27,0,8.0,2733.0,79,39,40,40,0,10,3628.0,91,45,46,46,0,11,5416.0,33,16,17,17,0,8,1915.0,77.0,38.0,39.0,39,0,12.0,3837.0,99.0,49.0,50.0,50,0,12.0,5388.0,9,4,5,5,0,4,395.0,103,51,52,52,0,10,5358.0,57,28,29,29,0,11,2879.0,49,24,25,25,0,9,2782.0,55,27,28,28,0,12,2632.0,59.0,29.0,30.0,30,0,8.0,2462.0,93,46,47,47,0,10,5409.0,11.0,5.0,6.0,6,0,6.0,570.0,63,31,32,32,0,9,2684.0,45,22,23,23,0,11,2128.0,57,28,29,29,0,11,2520.0,11,5,6,6,0,5,794.0,61.0,30.0,31.0,31,0,9.0,2662.0,65,32,33,33,0,10,2616.0
1000,61.0,30.0,31.0,31,0,9.0,3320.0,85,42,43,43,0,11,4208.0,101,50,51,51,0,12,6027.0,51,25,26,26,0,10,2568.0,87.0,43.0,44.0,44,0,13.0,4440.0,117.0,58.0,59.0,59,0,13.0,5974.0,21,10,11,11,0,5,1003.0,109,54,55,55,0,10,5965.0,19,9,10,10,0,7,755.0,63,31,32,32,0,9,3387.0,67,33,34,34,0,13,3251.0,71.0,35.0,36.0,36,0,8.0,3074.0,103,51,52,52,0,11,6019.0,25.0,12.0,13.0,13,0,7.0,1204.0,73,36,37,37,0,9,3274.0,61,30,31,31,0,11,2687.0,67,33,34,34,0,11,3144.0,23,11,12,12,0,6,1371.0,77.0,38.0,39.0,39,0,10.0,3307.0,77,38,39,39,0,11,3208.0
