,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,1,0,1,1,0,1,46.0,3,1,2,2,0,2,54.0,1,0,1,1,0,1,53.0,1,0,1,1,0,1,59.0,3,1,2,2,0,2,54.0,3,1,2,2,0,2,55.0,1,0,1,1,0,1,57.0,1,0,1,1,0,1,49.0,1,0,1,1,0,1,46.0,1,0,1,1,0,1,50.0,1,0,1,1,0,1,49.0,1,0,1,1,0,1,50.0,1,0,1,1,0,1,42.0,1,0,1,1,0,1,46.0,1,0,1,1,0,1,46.0,3,1,2,2,0,2,50.0,1,0,1,1,0,1,55.0,1,0,1,1,0,1,46.0,1,0,1,1,0,1,53.0,3,1,2,2,0,2,54.0
200,1,0,1,1,0,1,96.0,3,1,2,2,0,2,109.0,1,0,1,1,0,1,99.0,1,0,1,1,0,1,110.0,3,1,2,2,0,2,108.0,3,1,2,2,0,2,98.0,1,0,1,1,0,1,96.0,3,1,2,2,0,2,97.0,1,0,1,1,0,1,91.0,3,1,2,2,0,2,104.0,1,0,1,1,0,1,98.0,1,0,1,1,0,1,96.0,3,1,2,2,0,2,93.0,3,1,2,2,0,2,94.0,1,0,1,1,0,1,95.0,3,1,2,2,0,2,95.0,1,0,1,1,0,1,115.0,1,0,1,1,0,1,99.0,3,1,2,2,0,2,102.0,3,1,2,2,0,2,103.0
300,1,0,1,1,0,1,144.0,3,1,2,2,0,2,159.0,3,1,2,2,0,2,152.0,3,1,2,2,0,2,155.0,3,1,2,2,0,2,155.0,3,1,2,2,0,2,148.0,1,0,1,1,0,1,139.0,3,1,2,2,0,2,153.0,1,0,1,1,0,1,138.0,3,1,2,2,0,2,156.0,3,1,2,2,0,2,153.0,1,0,1,1,0,1,140.0,3,1,2,2,0,2,148.0,3,1,2,2,0,2,141.0,1,0,1,1,0,1,143.0,3,1,2,2,0,2,145.0,1,0,1,1,0,1,164.0,3,1,2,2,0,2,149.0,3,1,2,2,0,2,152.0,3,1,2,2,0,2,151.0
400,1,0,1,1,0,1,185.0,3,1,2,2,0,2,210.0,3,1,2,2,0,2,205.0,3,1,2,2,0,2,210.0,3,1,2,2,0,2,199.0,3,1,2,2,0,2,205.0,1,0,1,1,0,1,180.0,3,1,2,2,0,2,205.0,1,0,1,1,0,1,197.0,3,1,2,2,0,2,197.0,3,1,2,2,0,2,208.0,1,0,1,1,0,1,186.0,5,2,3,3,0,3,199.0,3,1,2,2,0,2,187.0,1,0,1,1,0,1,193.0,5,2,3,3,0,3,198.0,1,0,1,1,0,1,207.0,3,1,2,2,0,2,198.0,3,1,2,2,0,2,199.0,3,1,2,2,0,2,204.0
500,3,1,2,2,0,2,239.0,5,2,3,3,0,3,268.0,5,2,3,3,0,3,246.0,3,1,2,2,0,2,265.0,5,2,3,3,0,3,243.0,7,3,4,4,0,3,251.0,1,0,1,1,0,1,230.0,3,1,2,2,0,2,262.0,1,0,1,1,0,1,247.0,3,1,2,2,0,2,245.0,5,2,3,3,0,3,254.0,1,0,1,1,0,1,229.0,5,2,3,3,0,3,252.0,3,1,2,2,0,2,240.0,1,0,1,1,0,1,241.0,7,3,4,4,0,3,247.0,1,0,1,1,0,1,266.0,3,1,2,2,0,2,253.0,3,1,2,2,0,2,249.0,3,1,2,2,0,2,249.0
600,3,1,2,2,0,2,289.0,5,2,3,3,0,3,318.0,7,3,4,4,0,3,296.0,5,2,3,3,0,3,308.0,5,2,3,3,0,3,297.0,7,3,4,4,0,3,306.0,3,1,2,2,0,2,273.0,3,1,2,2,0,2,310.0,3,1,2,2,0,2,297.0,3,1,2,2,0,2,297.0,5,2,3,3,0,3,309.0,3,1,2,2,0,2,275.0,5,2,3,3,0,3,304.0,5,2,3,3,0,3,290.0,3,1,2,2,0,2,299.0,7,3,4,4,0,3,296.0,1,0,1,1,0,1,304.0,3,1,2,2,0,2,309.0,3,1,2,2,0,2,295.0,5,2,3,3,0,3,309.0
700,3,1,2,2,0,2,344.0,5,2,3,3,0,3,365.0,7,3,4,4,0,3,343.0,5,2,3,3,0,3,352.0,5,2,3,3,0,3,357.0,7,3,4,4,0,3,349.0,3,1,2,2,0,2,318.0,3,1,2,2,0,2,361.0,3,1,2,2,0,2,347.0,5,2,3,3,0,3,351.0,5,2,3,3,0,3,356.0,3,1,2,2,0,2,329.0,7,3,4,4,0,4,357.0,5,2,3,3,0,3,342.0,3,1,2,2,0,2,346.0,7,3,4,4,0,3,345.0,1,0,1,1,0,1,350.0,5,2,3,3,0,3,355.0,3,1,2,2,0,2,337.0,5,2,3,3,0,3,357.0
800,3,1,2,2,0,2,392.0,5,2,3,3,0,3,408.0,7,3,4,4,0,3,398.0,5,2,3,3,0,3,405.0,5,2,3,3,0,3,410.0,7,3,4,4,0,3,399.0,3,1,2,2,0,2,364.0,3,1,2,2,0,2,415.0,3,1,2,2,0,2,399.0,5,2,3,3,0,3,405.0,5,2,3,3,0,3,400.0,3,1,2,2,0,2,385.0,7,3,4,4,0,4,408.0,5,2,3,3,0,3,391.0,3,1,2,2,0,2,399.0,7,3,4,4,0,3,398.0,1,0,1,1,0,1,402.0,5,2,3,3,0,3,406.0,3,1,2,2,0,2,392.0,7,3,4,4,0,3,413.0
900,3,1,2,2,0,2,442.0,7,3,4,4,0,4,456.0,7,3,4,4,0,3,448.0,5,2,3,3,0,3,459.0,5,2,3,3,0,3,461.0,7,3,4,4,0,3,448.0,3,1,2,2,0,2,409.0,3,1,2,2,0,2,463.0,3,1,2,2,0,2,454.0,5,2,3,3,0,3,456.0,5,2,3,3,0,3,445.0,3,1,2,2,0,2,436.0,7,3,4,4,0,4,462.0,7,3,4,4,0,4,447.0,5,2,3,3,0,3,454.0,9,4,5,5,0,4,444.0,1,0,1,1,0,1,454.0,5,2,3,3,0,3,450.0,5,2,3,3,0,3,427.0,7,3,4,4,0,3,461.0
1000,3,1,2,2,0,2,490.0,7,3,4,4,0,4,509.0,9,4,5,5,0,4,497.0,7,3,4,4,0,3,496.0,5,2,3,3,0,3,505.0,9,4,5,5,0,4,495.0,3,1,2,2,0,2,455.0,3,1,2,2,0,2,517.0,3,1,2,2,0,2,502.0,7,3,4,4,0,3,503.0,5,2,3,3,0,3,493.0,3,1,2,2,0,2,489.0,9,4,5,5,0,4,511.0,7,3,4,4,0,4,498.0,5,2,3,3,0,3,511.0,9,4,5,5,0,4,499.0,1,0,1,1,0,1,506.0,5,2,3,3,0,3,506.0,5,2,3,3,0,3,478.0,7,3,4,4,0,3,507.0
