,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,1,0,1,1,0,1,49.0,1,0,1,1,0,1,44.0,1,0,1,1,0,1,49.0,1,0,1,1,0,1,53.0,1,0,1,1,0,1,43.0,3,1,2,2,0,2,51.0,3,1,2,2,0,2,52.0,3,1,2,2,0,2,51.0,3,1,2,2,0,2,50.0,1,0,1,1,0,1,45.0,1,0,1,1,0,1,46.0,3,1,2,2,0,2,59.0,1,0,1,1,0,1,51.0,3,1,2,2,0,2,63.0,3,1,2,2,0,2,52.0,1,0,1,1,0,1,46.0,3,1,2,2,0,2,50.0,3,1,2,2,0,2,50.0,3,1,2,2,0,2,50.0,1,0,1,1,0,1,51.0
200,1,0,1,1,0,1,96.0,3,1,2,2,0,2,90.0,3,1,2,2,0,2,96.0,3,1,2,2,0,2,101.0,3,1,2,2,0,2,97.0,3,1,2,2,0,2,100.0,3,1,2,2,0,2,97.0,3,1,2,2,0,2,97.0,3,1,2,2,0,2,101.0,3,1,2,2,0,2,94.0,1,0,1,1,0,1,97.0,3,1,2,2,0,2,110.0,3,1,2,2,0,2,105.0,3,1,2,2,0,2,109.0,3,1,2,2,0,2,100.0,3,1,2,2,0,2,92.0,3,1,2,2,0,2,97.0,3,1,2,2,0,2,109.0,3,1,2,2,0,2,102.0,1,0,1,1,0,1,94.0
300,3,1,2,2,0,2,143.0,3,1,2,2,0,2,137.0,3,1,2,2,0,2,147.0,3,1,2,2,0,2,152.0,3,1,2,2,0,2,144.0,3,1,2,2,0,2,152.0,3,1,2,2,0,2,144.0,3,1,2,2,0,2,148.0,5,2,3,3,0,3,153.0,3,1,2,2,0,2,139.0,1,0,1,1,0,1,146.0,3,1,2,2,0,2,161.0,3,1,2,2,0,2,163.0,3,1,2,2,0,2,154.0,3,1,2,2,0,2,145.0,3,1,2,2,0,2,145.0,3,1,2,2,0,2,152.0,3,1,2,2,0,2,160.0,3,1,2,2,0,2,152.0,1,0,1,1,0,1,146.0
400,3,1,2,2,0,2,194.0,3,1,2,2,0,2,181.0,3,1,2,2,0,2,195.0,3,1,2,2,0,2,210.0,3,1,2,2,0,2,194.0,5,2,3,3,0,3,198.0,3,1,2,2,0,2,201.0,3,1,2,2,0,2,199.0,5,2,3,3,0,3,203.0,5,2,3,3,0,3,181.0,3,1,2,2,0,2,196.0,5,2,3,3,0,3,208.0,3,1,2,2,0,2,205.0,3,1,2,2,0,2,203.0,5,2,3,3,0,3,188.0,3,1,2,2,0,2,195.0,5,2,3,3,0,3,200.0,3,1,2,2,0,2,215.0,3,1,2,2,0,2,213.0,3,1,2,2,0,2,201.0
500,3,1,2,2,0,2,240.0,5,2,3,3,0,3,228.0,3,1,2,2,0,2,243.0,3,1,2,2,0,2,267.0,3,1,2,2,0,2,244.0,5,2,3,3,0,3,253.0,3,1,2,2,0,2,258.0,3,1,2,2,0,2,259.0,5,2,3,3,0,3,249.0,5,2,3,3,0,3,226.0,3,1,2,2,0,2,251.0,5,2,3,3,0,3,257.0,3,1,2,2,0,2,255.0,3,1,2,2,0,2,243.0,5,2,3,3,0,3,243.0,5,2,3,3,0,3,243.0,5,2,3,3,0,3,243.0,3,1,2,2,0,2,266.0,5,2,3,3,0,3,266.0,3,1,2,2,0,2,251.0
600,5,2,3,3,0,3,287.0,9,4,5,5,0,4,282.0,5,2,3,3,0,3,281.0,3,1,2,2,0,2,316.0,5,2,3,3,0,3,293.0,5,2,3,3,0,3,304.0,5,2,3,3,0,3,300.0,7,3,4,4,0,3,312.0,7,3,4,4,0,3,299.0,7,3,4,4,0,4,272.0,5,2,3,3,0,3,297.0,5,2,3,3,0,3,307.0,5,2,3,3,0,3,301.0,3,1,2,2,0,2,296.0,5,2,3,3,0,3,292.0,7,3,4,4,0,3,289.0,5,2,3,3,0,3,291.0,3,1,2,2,0,2,311.0,5,2,3,3,0,3,316.0,3,1,2,2,0,2,308.0
700,5,2,3,3,0,3,338.0,9,4,5,5,0,4,332.0,5,2,3,3,0,3,327.0,5,2,3,3,0,3,369.0,7,3,4,4,0,3,349.0,5,2,3,3,0,3,350.0,7,3,4,4,0,3,350.0,7,3,4,4,0,3,355.0,7,3,4,4,0,3,350.0,9,4,5,5,0,4,319.0,5,2,3,3,0,3,345.0,5,2,3,3,0,3,355.0,5,2,3,3,0,3,348.0,3,1,2,2,0,2,343.0,7,3,4,4,0,3,343.0,7,3,4,4,0,3,341.0,5,2,3,3,0,3,341.0,3,1,2,2,0,2,362.0,5,2,3,3,0,3,371.0,3,1,2,2,0,2,360.0
800,7,3,4,4,0,4,393.0,11,5,6,6,0,5,386.0,5,2,3,3,0,3,375.0,5,2,3,3,0,3,420.0,7,3,4,4,0,3,399.0,5,2,3,3,0,3,403.0,7,3,4,4,0,3,399.0,7,3,4,4,0,3,403.0,7,3,4,4,0,3,407.0,11,5,6,6,0,4,374.0,5,2,3,3,0,3,399.0,9,4,5,5,0,4,408.0,9,4,5,5,0,4,392.0,3,1,2,2,0,2,393.0,7,3,4,4,0,3,394.0,7,3,4,4,0,3,393.0,5,2,3,3,0,3,389.0,5,2,3,3,0,3,407.0,7,3,4,4,0,3,416.0,3,1,2,2,0,2,409.0
900,7,3,4,4,0,4,442.0,11,5,6,6,0,5,436.0,5,2,3,3,0,3,426.0,7,3,4,4,0,4,474.0,7,3,4,4,0,3,452.0,7,3,4,4,0,3,450.0,7,3,4,4,0,3,455.0,7,3,4,4,0,3,454.0,7,3,4,4,0,3,452.0,11,5,6,6,0,4,430.0,5,2,3,3,0,3,456.0,9,4,5,5,0,4,453.0,9,4,5,5,0,4,440.0,5,2,3,3,0,3,443.0,7,3,4,4,0,3,442.0,7,3,4,4,0,3,438.0,5,2,3,3,0,3,441.0,5,2,3,3,0,3,460.0,7,3,4,4,0,3,459.0,3,1,2,2,0,2,466.0
1000,9,4,5,5,0,5,495.0,11,5,6,6,0,5,477.0,7,3,4,4,0,3,474.0,7,3,4,4,0,4,519.0,7,3,4,4,0,3,504.0,7,3,4,4,0,3,504.0,7,3,4,4,0,3,506.0,7,3,4,4,0,3,504.0,7,3,4,4,0,3,505.0,11,5,6,6,0,4,486.0,7,3,4,4,0,4,503.0,9,4,5,5,0,4,504.0,11,5,6,6,0,5,494.0,5,2,3,3,0,3,491.0,7,3,4,4,0,3,495.0,7,3,4,4,0,3,488.0,5,2,3,3,0,3,484.0,5,2,3,3,0,3,515.0,7,3,4,4,0,3,512.0,3,1,2,2,0,2,513.0
