,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,1,0,1,1,0,1,48.0,3,1,2,2,0,2,53.0,1,0,1,1,0,1,55.0,1,0,1,1,0,1,47.0,1,0,1,1,0,1,45.0,1,0,1,1,0,1,53.0,1,0,1,1,0,1,49.0,1,0,1,1,0,1,40.0,3,1,2,2,0,2,58.0,3,1,2,2,0,2,54.0,1,0,1,1,0,1,48.0,3,1,2,2,0,2,51.0,1,0,1,1,0,1,45.0,1,0,1,1,0,1,56.0,1,0,1,1,0,1,46.0,1,0,1,1,0,1,57.0,1,0,1,1,0,1,47.0,1,0,1,1,0,1,48.0,1,0,1,1,0,1,46.0,1,0,1,1,0,1,49.0
200,3,1,2,2,0,2,101.0,3,1,2,2,0,2,108.0,1,0,1,1,0,1,98.0,3,1,2,2,0,2,99.0,3,1,2,2,0,2,103.0,3,1,2,2,0,2,108.0,1,0,1,1,0,1,91.0,3,1,2,2,0,2,97.0,3,1,2,2,0,2,111.0,3,1,2,2,0,2,100.0,1,0,1,1,0,1,95.0,3,1,2,2,0,2,96.0,1,0,1,1,0,1,85.0,1,0,1,1,0,1,103.0,3,1,2,2,0,2,89.0,1,0,1,1,0,1,101.0,3,1,2,2,0,2,108.0,3,1,2,2,0,2,102.0,1,0,1,1,0,1,88.0,3,1,2,2,0,2,99.0
300,3,1,2,2,0,2,160.0,3,1,2,2,0,2,164.0,3,1,2,2,0,2,147.0,3,1,2,2,0,2,153.0,3,1,2,2,0,2,158.0,3,1,2,2,0,2,159.0,3,1,2,2,0,2,141.0,3,1,2,2,0,2,149.0,3,1,2,2,0,2,166.0,3,1,2,2,0,2,163.0,1,0,1,1,0,1,145.0,3,1,2,2,0,2,140.0,1,0,1,1,0,1,141.0,1,0,1,1,0,1,151.0,3,1,2,2,0,2,136.0,3,1,2,2,0,2,150.0,3,1,2,2,0,2,156.0,3,1,2,2,0,2,138.0,3,1,2,2,0,2,154.0,3,1,2,2,0,2,152.0
400,3,1,2,2,0,2,214.0,3,1,2,2,0,2,202.0,3,1,2,2,0,2,196.0,3,1,2,2,0,2,202.0,5,2,3,3,0,3,209.0,3,1,2,2,0,2,205.0,3,1,2,2,0,2,190.0,3,1,2,2,0,2,200.0,3,1,2,2,0,2,220.0,3,1,2,2,0,2,212.0,3,1,2,2,0,2,194.0,3,1,2,2,0,2,193.0,1,0,1,1,0,1,193.0,3,1,2,2,0,2,208.0,3,1,2,2,0,2,184.0,3,1,2,2,0,2,195.0,3,1,2,2,0,2,199.0,3,1,2,2,0,2,192.0,3,1,2,2,0,2,200.0,3,1,2,2,0,2,204.0
500,3,1,2,2,0,2,265.0,5,2,3,3,0,3,253.0,3,1,2,2,0,2,248.0,3,1,2,2,0,2,248.0,5,2,3,3,0,3,252.0,3,1,2,2,0,2,261.0,5,2,3,3,0,3,243.0,3,1,2,2,0,2,255.0,3,1,2,2,0,2,272.0,5,2,3,3,0,3,259.0,3,1,2,2,0,2,242.0,3,1,2,2,0,2,246.0,1,0,1,1,0,1,236.0,3,1,2,2,0,2,256.0,3,1,2,2,0,2,231.0,3,1,2,2,0,2,251.0,5,2,3,3,0,3,251.0,3,1,2,2,0,2,246.0,3,1,2,2,0,2,251.0,5,2,3,3,0,3,252.0
600,3,1,2,2,0,2,329.0,5,2,3,3,0,3,305.0,3,1,2,2,0,2,291.0,3,1,2,2,0,2,293.0,5,2,3,3,0,3,301.0,3,1,2,2,0,2,315.0,5,2,3,3,0,3,290.0,5,2,3,3,0,3,297.0,3,1,2,2,0,2,323.0,5,2,3,3,0,3,305.0,5,2,3,3,0,3,295.0,3,1,2,2,0,2,291.0,1,0,1,1,0,1,281.0,3,1,2,2,0,2,304.0,3,1,2,2,0,2,286.0,3,1,2,2,0,2,300.0,5,2,3,3,0,3,305.0,5,2,3,3,0,3,299.0,3,1,2,2,0,2,307.0,5,2,3,3,0,3,292.0
700,3,1,2,2,0,2,394.0,5,2,3,3,0,3,354.0,5,2,3,3,0,3,341.0,3,1,2,2,0,2,341.0,7,3,4,4,0,3,344.0,3,1,2,2,0,2,363.0,5,2,3,3,0,3,333.0,7,3,4,4,0,3,347.0,5,2,3,3,0,3,380.0,7,3,4,4,0,3,349.0,5,2,3,3,0,3,348.0,5,2,3,3,0,3,344.0,1,0,1,1,0,1,332.0,3,1,2,2,0,2,354.0,3,1,2,2,0,2,336.0,3,1,2,2,0,2,355.0,5,2,3,3,0,3,351.0,5,2,3,3,0,3,355.0,3,1,2,2,0,2,360.0,5,2,3,3,0,3,334.0
800,5,2,3,3,0,3,441.0,5,2,3,3,0,3,401.0,5,2,3,3,0,3,373.0,3,1,2,2,0,2,390.0,7,3,4,4,0,3,386.0,3,1,2,2,0,2,405.0,5,2,3,3,0,3,389.0,7,3,4,4,0,3,392.0,7,3,4,4,0,3,422.0,7,3,4,4,0,3,402.0,5,2,3,3,0,3,396.0,5,2,3,3,0,3,394.0,1,0,1,1,0,1,371.0,3,1,2,2,0,2,395.0,5,2,3,3,0,3,385.0,5,2,3,3,0,3,401.0,7,3,4,4,0,3,397.0,5,2,3,3,0,3,401.0,3,1,2,2,0,2,409.0,5,2,3,3,0,3,384.0
900,5,2,3,3,0,3,494.0,7,3,4,4,0,4,451.0,5,2,3,3,0,3,423.0,3,1,2,2,0,2,447.0,7,3,4,4,0,3,445.0,5,2,3,3,0,3,459.0,5,2,3,3,0,3,433.0,7,3,4,4,0,3,439.0,7,3,4,4,0,3,478.0,7,3,4,4,0,3,451.0,5,2,3,3,0,3,452.0,5,2,3,3,0,3,443.0,3,1,2,2,0,2,417.0,3,1,2,2,0,2,437.0,7,3,4,4,0,3,435.0,5,2,3,3,0,3,450.0,9,4,5,5,0,4,445.0,5,2,3,3,0,3,459.0,3,1,2,2,0,2,470.0,5,2,3,3,0,3,436.0
1000,5,2,3,3,0,3,543.0,7,3,4,4,0,4,508.0,7,3,4,4,0,3,481.0,3,1,2,2,0,2,495.0,7,3,4,4,0,3,503.0,5,2,3,3,0,3,514.0,5,2,3,3,0,3,476.0,7,3,4,4,0,3,482.0,7,3,4,4,0,3,522.0,7,3,4,4,0,3,497.0,5,2,3,3,0,3,495.0,5,2,3,3,0,3,494.0,3,1,2,2,0,2,459.0,5,2,3,3,0,3,482.0,7,3,4,4,0,3,475.0,5,2,3,3,0,3,508.0,9,4,5,5,0,4,494.0,7,3,4,4,0,4,503.0,7,3,4,4,0,3,517.0,5,2,3,3,0,3,479.0
