,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,1,0,1,1,0,1,49.0,1,0,1,1,0,1,47.0,1,0,1,1,0,1,52.0,1,0,1,1,0,1,47.0,1,0,1,1,0,1,52.0,1,0,1,1,0,1,50.0,1,0,1,1,0,1,48.0,1,0,1,1,0,1,49.0,1,0,1,1,0,1,43.0,3,1,2,2,0,2,54.0,1,0,1,1,0,1,53.0,3,1,2,2,0,2,58.0,3,1,2,2,0,2,50.0,3,1,2,2,0,2,53.0,3,1,2,2,0,2,61.0,1,0,1,1,0,1,42.0,1,0,1,1,0,1,43.0,3,1,2,2,0,2,56.0,1,0,1,1,0,1,51.0,1,0,1,1,0,1,44.0
200,3,1,2,2,0,2,111.0,3,1,2,2,0,2,94.0,1,0,1,1,0,1,108.0,1,0,1,1,0,1,99.0,1,0,1,1,0,1,101.0,1,0,1,1,0,1,96.0,3,1,2,2,0,2,108.0,3,1,2,2,0,2,99.0,3,1,2,2,0,2,93.0,3,1,2,2,0,2,102.0,1,0,1,1,0,1,97.0,3,1,2,2,0,2,104.0,3,1,2,2,0,2,105.0,3,1,2,2,0,2,108.0,3,1,2,2,0,2,111.0,1,0,1,1,0,1,93.0,3,1,2,2,0,2,93.0,3,1,2,2,0,2,104.0,3,1,2,2,0,2,102.0,1,0,1,1,0,1,99.0
300,3,1,2,2,0,2,151.0,3,1,2,2,0,2,140.0,3,1,2,2,0,2,161.0,1,0,1,1,0,1,147.0,1,0,1,1,0,1,152.0,3,1,2,2,0,2,143.0,3,1,2,2,0,2,156.0,3,1,2,2,0,2,153.0,3,1,2,2,0,2,147.0,3,1,2,2,0,2,145.0,1,0,1,1,0,1,142.0,5,2,3,3,0,3,158.0,3,1,2,2,0,2,152.0,3,1,2,2,0,2,156.0,3,1,2,2,0,2,156.0,1,0,1,1,0,1,145.0,3,1,2,2,0,2,142.0,3,1,2,2,0,2,158.0,3,1,2,2,0,2,163.0,3,1,2,2,0,2,146.0
400,5,2,3,3,0,3,196.0,3,1,2,2,0,2,193.0,3,1,2,2,0,2,206.0,1,0,1,1,0,1,200.0,1,0,1,1,0,1,200.0,3,1,2,2,0,2,193.0,3,1,2,2,0,2,204.0,3,1,2,2,0,2,206.0,3,1,2,2,0,2,198.0,3,1,2,2,0,2,196.0,3,1,2,2,0,2,192.0,5,2,3,3,0,3,207.0,5,2,3,3,0,3,204.0,3,1,2,2,0,2,206.0,3,1,2,2,0,2,200.0,1,0,1,1,0,1,193.0,3,1,2,2,0,2,194.0,3,1,2,2,0,2,200.0,3,1,2,2,0,2,215.0,3,1,2,2,0,2,195.0
500,5,2,3,3,0,3,241.0,3,1,2,2,0,2,237.0,3,1,2,2,0,2,257.0,1,0,1,1,0,1,253.0,1,0,1,1,0,1,262.0,3,1,2,2,0,2,247.0,3,1,2,2,0,2,248.0,3,1,2,2,0,2,256.0,3,1,2,2,0,2,258.0,3,1,2,2,0,2,250.0,3,1,2,2,0,2,234.0,5,2,3,3,0,3,263.0,5,2,3,3,0,3,260.0,5,2,3,3,0,3,260.0,3,1,2,2,0,2,259.0,1,0,1,1,0,1,243.0,3,1,2,2,0,2,248.0,3,1,2,2,0,2,247.0,3,1,2,2,0,2,260.0,3,1,2,2,0,2,246.0
600,5,2,3,3,0,3,290.0,3,1,2,2,0,2,289.0,3,1,2,2,0,2,312.0,1,0,1,1,0,1,303.0,1,0,1,1,0,1,313.0,3,1,2,2,0,2,299.0,3,1,2,2,0,2,290.0,3,1,2,2,0,2,303.0,3,1,2,2,0,2,304.0,3,1,2,2,0,2,290.0,3,1,2,2,0,2,285.0,5,2,3,3,0,3,313.0,7,3,4,4,0,4,303.0,5,2,3,3,0,3,308.0,3,1,2,2,0,2,308.0,1,0,1,1,0,1,291.0,3,1,2,2,0,2,285.0,3,1,2,2,0,2,305.0,3,1,2,2,0,2,313.0,5,2,3,3,0,3,292.0
700,5,2,3,3,0,3,337.0,3,1,2,2,0,2,337.0,3,1,2,2,0,2,355.0,1,0,1,1,0,1,352.0,1,0,1,1,0,1,375.0,3,1,2,2,0,2,358.0,3,1,2,2,0,2,341.0,3,1,2,2,0,2,343.0,3,1,2,2,0,2,355.0,3,1,2,2,0,2,338.0,3,1,2,2,0,2,336.0,5,2,3,3,0,3,364.0,7,3,4,4,0,4,354.0,5,2,3,3,0,3,370.0,3,1,2,2,0,2,365.0,3,1,2,2,0,2,333.0,3,1,2,2,0,2,337.0,3,1,2,2,0,2,358.0,3,1,2,2,0,2,349.0,7,3,4,4,0,4,347.0
800,5,2,3,3,0,3,381.0,3,1,2,2,0,2,394.0,3,1,2,2,0,2,403.0,1,0,1,1,0,1,408.0,1,0,1,1,0,1,432.0,3,1,2,2,0,2,408.0,5,2,3,3,0,3,395.0,5,2,3,3,0,3,388.0,5,2,3,3,0,3,399.0,3,1,2,2,0,2,399.0,3,1,2,2,0,2,386.0,5,2,3,3,0,3,417.0,7,3,4,4,0,4,409.0,5,2,3,3,0,3,432.0,3,1,2,2,0,2,430.0,3,1,2,2,0,2,378.0,3,1,2,2,0,2,393.0,3,1,2,2,0,2,409.0,3,1,2,2,0,2,397.0,7,3,4,4,0,4,402.0
900,5,2,3,3,0,3,423.0,3,1,2,2,0,2,451.0,3,1,2,2,0,2,452.0,1,0,1,1,0,1,460.0,1,0,1,1,0,1,485.0,3,1,2,2,0,2,461.0,5,2,3,3,0,3,442.0,5,2,3,3,0,3,434.0,5,2,3,3,0,3,447.0,3,1,2,2,0,2,449.0,3,1,2,2,0,2,442.0,7,3,4,4,0,4,455.0,7,3,4,4,0,4,464.0,7,3,4,4,0,4,492.0,3,1,2,2,0,2,481.0,3,1,2,2,0,2,426.0,3,1,2,2,0,2,444.0,3,1,2,2,0,2,456.0,5,2,3,3,0,3,450.0,7,3,4,4,0,4,451.0
1000,5,2,3,3,0,3,470.0,3,1,2,2,0,2,500.0,5,2,3,3,0,3,502.0,1,0,1,1,0,1,508.0,1,0,1,1,0,1,534.0,3,1,2,2,0,2,506.0,5,2,3,3,0,3,493.0,5,2,3,3,0,3,480.0,5,2,3,3,0,3,505.0,3,1,2,2,0,2,500.0,3,1,2,2,0,2,503.0,7,3,4,4,0,4,512.0,7,3,4,4,0,4,511.0,7,3,4,4,0,4,541.0,3,1,2,2,0,2,533.0,3,1,2,2,0,2,471.0,3,1,2,2,0,2,501.0,3,1,2,2,0,2,507.0,5,2,3,3,0,3,495.0,7,3,4,4,0,4,499.0
1100,5,2,3,3,0,3,523.0,3,1,2,2,0,2,556.0,7,3,4,4,0,3,550.0,1,0,1,1,0,1,557.0,1,0,1,1,0,1,587.0,3,1,2,2,0,2,564.0,5,2,3,3,0,3,543.0,7,3,4,4,0,4,528.0,7,3,4,4,0,4,550.0,3,1,2,2,0,2,545.0,3,1,2,2,0,2,559.0,7,3,4,4,0,4,562.0,9,4,5,5,0,4,562.0,7,3,4,4,0,4,593.0,3,1,2,2,0,2,591.0,3,1,2,2,0,2,517.0,3,1,2,2,0,2,550.0,3,1,2,2,0,2,559.0,5,2,3,3,0,3,548.0,9,4,5,5,0,5,551.0
